gene1_name,gene2_name,cell_line,label
CTNNBL1,MRPL10,Jurkat,0
CTNNBL1,MRPL18,Jurkat,0
CTNNBL1,MRPL46,Jurkat,0
CTNNBL1,MRPS18A,Jurkat,1
CTNNBL1,MRPS27,Jurkat,0
CTNNBL1,NAT10,Jurkat,0
CTNNBL1,NUP54,Jurkat,0
CTNNBL1,PMF1,Jurkat,1
CTNNBL1,POLR3B,Jurkat,1
CTNNBL1,PPCS,Jurkat,0
CTNNBL1,PSMC1,Jurkat,0
CTNNBL1,PTCD1,Jurkat,0
CTNNBL1,RBM17,Jurkat,1
CTNNBL1,RFC5,Jurkat,0
CTNNBL1,RPL27,Jurkat,0
CTNNBL1,SAP18,Jurkat,0
CTNNBL1,SDHC,Jurkat,1
CTNNBL1,SNAPC1,Jurkat,1
CTNNBL1,SNRPB,Jurkat,1
CTNNBL1,TRNAU1AP,Jurkat,1
CTNNBL1,TUBGCP5,Jurkat,0
CTNNBL1,ZMAT2,Jurkat,0
CWC22,EIF3H,Jurkat,0
CWC22,ELP4,Jurkat,0
CWC22,FDPS,Jurkat,0
CWC22,IMPDH2,Jurkat,0
CWC22,LIAS,Jurkat,0
CWC22,METAP2,Jurkat,0
CWC22,MRPL46,Jurkat,0
CWC22,MRPS11,Jurkat,0
CWC22,MRPS16,Jurkat,0
CWC22,MTPAP,Jurkat,0
CWC22,MZT1,Jurkat,0
CWC22,NCAPD2,Jurkat,0
CWC22,NDUFB2,Jurkat,0
CWC22,NUP43,Jurkat,0
CWC22,PGK1,Jurkat,0
CWC22,PSMC2,Jurkat,0
CWC22,PWP1,Jurkat,0
CWC22,RAD51,Jurkat,0
CWC22,ROMO1,Jurkat,0
CWC22,RPP30,Jurkat,0
CWC22,RPTOR,Jurkat,0
CWC22,USE1,Jurkat,1
CWC22,WDR36,Jurkat,0
CWC22,WDR7,Jurkat,0
DAP3,DDX18,Jurkat,0
DAP3,EIF6,Jurkat,0
DAP3,EXOSC6,Jurkat,0
DAP3,MASTL,Jurkat,0
DAP3,MED24,Jurkat,0
DAP3,MRPL24,Jurkat,0
DAP3,MRPL27,Jurkat,0
DAP3,MRPL36,Jurkat,0
DAP3,MRPL37,Jurkat,0
DAP3,MRPS21,Jurkat,0
DAP3,MRPS5,Jurkat,0
DAP3,NDUFB2,Jurkat,0
DAP3,NFYC,Jurkat,0
DAP3,NOC2L,Jurkat,0
DAP3,PMF1,Jurkat,0
DAP3,RPF2,Jurkat,0
DAP3,RPL28,Jurkat,0
DAP3,SDHC,Jurkat,0
DAP3,SEH1L,Jurkat,0
DAP3,SMC5,Jurkat,0
DAP3,SPDL1,Jurkat,0
DAP3,TBCB,Jurkat,0
DAP3,TRMT5,Jurkat,0
DAP3,TUBB,Jurkat,0
DAP3,WDR36,Jurkat,0
DAP3,ZMAT2,Jurkat,0
DCAF7,DUT,Jurkat,0
DCAF7,DYNC1H1,Jurkat,0
DCAF7,EEF1G,Jurkat,0
DCAF7,EXOSC6,Jurkat,0
DCAF7,FH,Jurkat,0
DCAF7,GTF3C3,Jurkat,0
DCAF7,INTS3,Jurkat,0
DCAF7,MASTL,Jurkat,0
DCAF7,MRPS10,Jurkat,0
DCAF7,MZT1,Jurkat,0
DCAF7,NDUFA8,Jurkat,0
DCAF7,NDUFB2,Jurkat,0
DCAF7,NOC2L,Jurkat,0
DCAF7,NOL9,Jurkat,0
DCAF7,POLN,Jurkat,0
DCAF7,POLR3B,Jurkat,0
DCAF7,ROMO1,Jurkat,0
DCAF7,RPA3,Jurkat,0
DCAF7,RPL10,Jurkat,0
DCAF7,RPL36A,Jurkat,0
DCAF7,RPS18,Jurkat,0
DCAF7,SMNDC1,Jurkat,0
DCAF7,STXBP4,Jurkat,0
DCAF7,TAF1A,Jurkat,0
DCAF7,TOMM22,Jurkat,0
DCAF7,TSEN2,Jurkat,0
DCAF7,ZNF830,Jurkat,0
DCTN4,DHODH,Jurkat,0
DCTN4,EXOSC6,Jurkat,0
DCTN4,LEO1,Jurkat,1
DCTN4,MCM3,Jurkat,0
DCTN4,METAP2,Jurkat,0
DCTN4,MRPL24,Jurkat,0
DCTN4,MRPS14,Jurkat,0
DCTN4,MRPS30,Jurkat,0
DCTN4,MRPS35,Jurkat,0
DCTN4,NAT10,Jurkat,0
DCTN4,OPA1,Jurkat,0
DCTN4,PTTG1,Jurkat,0
DCTN4,RPL11,Jurkat,1
DCTN4,RPL36A,Jurkat,1
DCTN4,SKA3,Jurkat,1
DCTN4,SNAPC1,Jurkat,0
DCTN4,TIPIN,Jurkat,0
DCTN4,TRNAU1AP,Jurkat,0
DCTN4,TSEN2,Jurkat,0
DCTN4,ZCCHC9,Jurkat,0
DCTN4,ZMAT2,Jurkat,0
DDX18,EIF2B5,Jurkat,0
DDX18,EIF3M,Jurkat,0
DDX18,EXOSC6,Jurkat,0
DDX18,FAM98B,Jurkat,0
DDX18,FARSA,Jurkat,0
DDX18,GTPBP4,Jurkat,0
DDX18,IMPDH2,Jurkat,0
DDX18,INTS3,Jurkat,0
DDX18,MCM3AP,Jurkat,0
DDX18,MED28,Jurkat,0
DDX18,MPHOSPH6,Jurkat,0
DDX18,MRPS14,Jurkat,0
DDX18,MRPS35,Jurkat,0
DDX18,MTPAP,Jurkat,0
DDX18,NCAPD2,Jurkat,0
DDX18,NDUFA8,Jurkat,0
DDX18,NDUFA9,Jurkat,1
DDX18,POLR2B,Jurkat,0
DDX18,PPAT,Jurkat,0
DDX18,PRIM2,Jurkat,0
DDX18,PSMC1,Jurkat,0
DDX18,PSPH,Jurkat,0
DDX18,RPL10,Jurkat,0
DDX18,RPSA,Jurkat,0
DDX18,TBCB,Jurkat,0
DDX18,TCOF1,Jurkat,1
DDX18,WDR77,Jurkat,0
DDX46,DLST,Jurkat,0
DDX46,EIF6,Jurkat,0
DDX46,FAM98B,Jurkat,0
DDX46,GNL2,Jurkat,0
DDX46,GTF2H4,Jurkat,0
DDX46,IMPDH2,Jurkat,0
DDX46,MED22,Jurkat,0
DDX46,MED23,Jurkat,0
DDX46,MRPL15,Jurkat,0
DDX46,MRPL46,Jurkat,0
DDX46,MRPS14,Jurkat,0
DDX46,MRPS30,Jurkat,0
DDX46,PMF1,Jurkat,0
DDX46,POLD1,Jurkat,0
DDX46,PTTG1,Jurkat,0
DDX46,PWP1,Jurkat,0
DDX46,RAE1,Jurkat,0
DDX46,REXO2,Jurkat,0
DDX46,SLC7A1,Jurkat,0
DDX46,SNAPC1,Jurkat,0
DDX46,SPDL1,Jurkat,0
DDX46,TFB1M,Jurkat,0
DDX46,TRA2B,Jurkat,0
DDX46,TRNAU1AP,Jurkat,0
DDX46,UBA2,Jurkat,0
DDX46,VPS29,Jurkat,0
DHODH,EIF4G1,Jurkat,0
DHODH,EXOSC6,Jurkat,0
DHODH,FH,Jurkat,0
DHODH,GTF2H4,Jurkat,0
DHODH,HUS1,Jurkat,1
DHODH,LEO1,Jurkat,0
DHODH,MBTPS2,Jurkat,0
DHODH,MRPL11,Jurkat,0
DHODH,MRPS11,Jurkat,0
DHODH,MRPS14,Jurkat,0
DHODH,NUP85,Jurkat,0
DHODH,PGD,Jurkat,0
DHODH,PSMD4,Jurkat,0
DHODH,RBM25,Jurkat,0
DHODH,RPS27A,Jurkat,0
DHODH,SDHC,Jurkat,0
DHODH,SMC5,Jurkat,0
DHODH,SNRPB,Jurkat,0
DHODH,TUBB,Jurkat,0
DHODH,ZMAT2,Jurkat,0
DHODH,ZMAT5,Jurkat,0
DHODH,ZNHIT6,Jurkat,0
DHX37,EIF2B5,Jurkat,0
DHX37,EXOSC2,Jurkat,1
DHX37,INTS3,Jurkat,0
DHX37,KCTD10,Jurkat,0
DHX37,MED10,Jurkat,0
DHX37,MRPL42,Jurkat,0
DHX37,MTOR,Jurkat,0
DHX37,NDUFA2,Jurkat,0
DHX37,NUP85,Jurkat,0
DHX37,PGK1,Jurkat,0
DHX37,POLR2B,Jurkat,0
DHX37,PSMC2,Jurkat,0
DHX37,RBFA,Jurkat,0
DHX37,RPTOR,Jurkat,0
DHX37,SKIV2L,Jurkat,0
DHX37,SNRPD3,Jurkat,0
DHX37,UBA2,Jurkat,0
DHX37,WDR7,Jurkat,0
DHX37,ZCCHC9,Jurkat,1
DHX37,ZNHIT6,Jurkat,0
DICER1,EIF2B5,Jurkat,0
DICER1,EIF3C,Jurkat,0
DICER1,EIF3H,Jurkat,0
DICER1,EIF4G2,Jurkat,0
DICER1,FH,Jurkat,0
DICER1,GPN3,Jurkat,0
DICER1,IMPDH2,Jurkat,0
DICER1,KCTD10,Jurkat,0
DICER1,LARS2,Jurkat,0
DICER1,MED9,Jurkat,0
DICER1,METAP2,Jurkat,0
DICER1,METTL17,Jurkat,0
DICER1,MRPL16,Jurkat,0
DICER1,MRPL36,Jurkat,0
DICER1,MRPL46,Jurkat,0
DICER1,MRPS14,Jurkat,0
DICER1,MRPS9,Jurkat,0
DICER1,MTPAP,Jurkat,0
DICER1,NEMF,Jurkat,0
DICER1,NOC2L,Jurkat,0
DICER1,NUP43,Jurkat,0
DICER1,NUP85,Jurkat,0
DICER1,RNF20,Jurkat,0
DICER1,SNIP1,Jurkat,0
DICER1,TUBGCP5,Jurkat,0
DICER1,VPS29,Jurkat,0
DLST,DNTTIP2,Jurkat,0
DLST,EMC7,Jurkat,0
DLST,GTF3C3,Jurkat,0
DLST,INTS3,Jurkat,0
DLST,MRPL18,Jurkat,0
DLST,MRPL27,Jurkat,0
DLST,MRPL37,Jurkat,0
DLST,NAA25,Jurkat,0
DLST,NACA,Jurkat,0
DLST,NAT10,Jurkat,0
DLST,NUP85,Jurkat,0
DLST,PDSS2,Jurkat,0
DLST,PFAS,Jurkat,0
DLST,PPWD1,Jurkat,0
DLST,PSPH,Jurkat,0
DLST,RPF2,Jurkat,0
DLST,RPL28,Jurkat,0
DLST,RPP30,Jurkat,0
DLST,RPS28,Jurkat,0
DLST,SMC5,Jurkat,0
DLST,SPDL1,Jurkat,0
DLST,TIMM22,Jurkat,0
DLST,TRPM7,Jurkat,0
DLST,TUBGCP3,Jurkat,0
DLST,TUBGCP5,Jurkat,0
DLST,USE1,Jurkat,0
DNTTIP2,EIF4G2,Jurkat,0
DNTTIP2,GNL2,Jurkat,0
DNTTIP2,GTF2H4,Jurkat,0
DNTTIP2,METAP2,Jurkat,0
DNTTIP2,MFAP1,Jurkat,0
DNTTIP2,MRPL10,Jurkat,0
DNTTIP2,MRPL16,Jurkat,0
DNTTIP2,MRPL36,Jurkat,0
DNTTIP2,MRPL39,Jurkat,0
DNTTIP2,MRPL46,Jurkat,0
DNTTIP2,MRPS11,Jurkat,0
DNTTIP2,MRPS21,Jurkat,0
DNTTIP2,MRPS30,Jurkat,0
DNTTIP2,MTBP,Jurkat,0
DNTTIP2,NAA25,Jurkat,0
DNTTIP2,NDUFA2,Jurkat,0
DNTTIP2,NUP85,Jurkat,0
DNTTIP2,PDRG1,Jurkat,0
DNTTIP2,PGD,Jurkat,0
DNTTIP2,PNN,Jurkat,0
DNTTIP2,PSPH,Jurkat,0
DNTTIP2,RFC4,Jurkat,0
DNTTIP2,RPL23,Jurkat,0
DNTTIP2,RPLP1,Jurkat,0
DNTTIP2,RPS18,Jurkat,0
DNTTIP2,RPS28,Jurkat,0
DNTTIP2,SAP18,Jurkat,0
DNTTIP2,SCO1,Jurkat,0
DNTTIP2,TAF1,Jurkat,0
DUT,EEF1G,Jurkat,0
DUT,EIF4G1,Jurkat,0
DUT,EXOSC2,Jurkat,0
DUT,EXOSC6,Jurkat,0
DUT,GEMIN4,Jurkat,0
DUT,GNL2,Jurkat,0
DUT,GTF2H4,Jurkat,0
DUT,MCM3,Jurkat,0
DUT,MED23,Jurkat,0
DUT,MED9,Jurkat,0
DUT,MRPL15,Jurkat,0
DUT,MRPL18,Jurkat,0
DUT,MRPL33,Jurkat,0
DUT,NAMPT,Jurkat,1
DUT,NFYC,Jurkat,0
DUT,OPA1,Jurkat,0
DUT,PGK1,Jurkat,0
DUT,POLR3B,Jurkat,1
DUT,PRMT5,Jurkat,0
DUT,PSMD12,Jurkat,0
DUT,PTCD3,Jurkat,0
DUT,RAD51,Jurkat,0
DUT,RINT1,Jurkat,0
DUT,ROMO1,Jurkat,0
DUT,RPF2,Jurkat,0
DUT,RPL35,Jurkat,0
DUT,RPLP1,Jurkat,0
DUT,RPSA,Jurkat,0
DUT,SEH1L,Jurkat,0
DUT,SLC7A6OS,Jurkat,0
DUT,STXBP4,Jurkat,0
DUT,TGIF2,Jurkat,1
DUT,TUBGCP5,Jurkat,0
DYNC1H1,EBNA1BP2,Jurkat,0
DYNC1H1,EXOSC6,Jurkat,0
DYNC1H1,GEMIN4,Jurkat,0
DYNC1H1,HCCS,Jurkat,0
DYNC1H1,HYPK,Jurkat,0
DYNC1H1,MED9,Jurkat,0
DYNC1H1,MRPL16,Jurkat,0
DYNC1H1,MRPL19,Jurkat,0
DYNC1H1,MRPL27,Jurkat,0
DYNC1H1,MRPL32,Jurkat,0
DYNC1H1,MRPS10,Jurkat,0
DYNC1H1,MRPS27,Jurkat,0
DYNC1H1,MRPS35,Jurkat,0
DYNC1H1,MTPAP,Jurkat,0
DYNC1H1,NDUFB1,Jurkat,0
DYNC1H1,NDUFB4,Jurkat,0
DYNC1H1,NFYC,Jurkat,0
DYNC1H1,PPAT,Jurkat,0
DYNC1H1,PTCD1,Jurkat,0
DYNC1H1,RAE1,Jurkat,0
DYNC1H1,RRM1,Jurkat,0
DYNC1H1,SF3B1,Jurkat,0
DYNC1H1,SPAG7,Jurkat,0
DYNC1H1,TAF1A,Jurkat,0
DYNC1H1,TBCB,Jurkat,0
DYNC1H1,TIPIN,Jurkat,0
EBNA1BP2,EEF1G,Jurkat,0
EBNA1BP2,EMC1,Jurkat,0
EBNA1BP2,EXOSC2,Jurkat,0
EBNA1BP2,FARSA,Jurkat,0
EBNA1BP2,GNL2,Jurkat,0
EBNA1BP2,GNPAT,Jurkat,0
EBNA1BP2,GPN3,Jurkat,0
EBNA1BP2,LARS2,Jurkat,0
EBNA1BP2,MED22,Jurkat,0
EBNA1BP2,MED9,Jurkat,0
EBNA1BP2,MRPL27,Jurkat,0
EBNA1BP2,MRPS18A,Jurkat,0
EBNA1BP2,MRPS30,Jurkat,0
EBNA1BP2,MTPAP,Jurkat,0
EBNA1BP2,NDUFA2,Jurkat,0
EBNA1BP2,POLR3B,Jurkat,0
EBNA1BP2,RBBP8,Jurkat,0
EBNA1BP2,RBFA,Jurkat,0
EBNA1BP2,RPL36A,Jurkat,0
EBNA1BP2,SMNDC1,Jurkat,0
EBNA1BP2,TCOF1,Jurkat,0
EBNA1BP2,TRMT5,Jurkat,0
EBNA1BP2,TUBB,Jurkat,0
EBNA1BP2,VPS29,Jurkat,0
EEF1G,EIF3C,Jurkat,0
EEF1G,EIF4G2,Jurkat,0
EEF1G,EXOSC2,Jurkat,0
EEF1G,GTF3C3,Jurkat,1
EEF1G,HUS1,Jurkat,0
EEF1G,MAPKAP1,Jurkat,0
EEF1G,MED17,Jurkat,0
EEF1G,MRPL13,Jurkat,0
EEF1G,MRPL35,Jurkat,0
EEF1G,MRPS14,Jurkat,0
EEF1G,MRPS9,Jurkat,0
EEF1G,MTPAP,Jurkat,0
EEF1G,NOC2L,Jurkat,0
EEF1G,POLN,Jurkat,0
EEF1G,PSMC1,Jurkat,0
EEF1G,RPF2,Jurkat,0
EEF1G,RPL35,Jurkat,0
EEF1G,RPS28,Jurkat,0
EEF1G,UQCRB,Jurkat,0
EEF1G,ZNF830,Jurkat,0
EFR3A,FAM98B,Jurkat,0
EFR3A,HCCS,Jurkat,0
EFR3A,MAPKAP1,Jurkat,0
EFR3A,MRPL32,Jurkat,0
EFR3A,MRPS5,Jurkat,0
EFR3A,NOC2L,Jurkat,0
EFR3A,PGD,Jurkat,0
EFR3A,POLD1,Jurkat,0
EFR3A,POLR2K,Jurkat,0
EFR3A,PPP2R1A,Jurkat,0
EFR3A,PSMD12,Jurkat,0
EFR3A,RTF1,Jurkat,0
EFR3A,SF3B1,Jurkat,0
EFR3A,UBA3,Jurkat,0
EFR3A,UQCRB,Jurkat,0
EIF2B2,FIP1L1,Jurkat,0
EIF2B2,HYPK,Jurkat,0
EIF2B2,MAX,Jurkat,0
EIF2B2,MTPAP,Jurkat,0
EIF2B2,NDUFA2,Jurkat,0
EIF2B2,NUP43,Jurkat,0
EIF2B2,OPA1,Jurkat,0
EIF2B2,POLE,Jurkat,0
EIF2B2,PTCD1,Jurkat,0
EIF2B2,RBFA,Jurkat,0
EIF2B2,RBM17,Jurkat,0
EIF2B2,RFC5,Jurkat,0
EIF2B2,RINT1,Jurkat,0
EIF2B2,RPL24,Jurkat,0
EIF2B2,RPLP2,Jurkat,0
EIF2B2,SNIP1,Jurkat,0
EIF2B2,SYVN1,Jurkat,0
EIF2B2,TAF1A,Jurkat,0
EIF2B2,TUBGCP3,Jurkat,0
EIF2B2,UQCRB,Jurkat,0
EIF2B2,WDR77,Jurkat,0
EIF2B5,EIF6,Jurkat,0
EIF2B5,EMC4,Jurkat,0
EIF2B5,EXOSC6,Jurkat,0
EIF2B5,HCCS,Jurkat,0
EIF2B5,METAP2,Jurkat,0
EIF2B5,MPHOSPH6,Jurkat,0
EIF2B5,MRPL18,Jurkat,0
EIF2B5,MRPL33,Jurkat,0
EIF2B5,MRPL36,Jurkat,0
EIF2B5,MRPS18A,Jurkat,0
EIF2B5,MRPS30,Jurkat,0
EIF2B5,NAA25,Jurkat,0
EIF2B5,NDUFA9,Jurkat,0
EIF2B5,NDUFB1,Jurkat,0
EIF2B5,PITRM1,Jurkat,0
EIF2B5,POLR2B,Jurkat,0
EIF2B5,PPWD1,Jurkat,0
EIF2B5,PSMC2,Jurkat,0
EIF2B5,PSMD6,Jurkat,0
EIF2B5,RPL30,Jurkat,0
EIF2B5,RPTOR,Jurkat,0
EIF2B5,SNIP1,Jurkat,0
EIF2B5,TRRAP,Jurkat,0
EIF2B5,TTC4,Jurkat,0
EIF2B5,UMPS,Jurkat,0
EIF3C,GNPAT,Jurkat,0
EIF3C,LEO1,Jurkat,1
EIF3C,MBTPS2,Jurkat,0
EIF3C,MED10,Jurkat,0
EIF3C,MED24,Jurkat,0
EIF3C,MRPL27,Jurkat,0
EIF3C,MRPL42,Jurkat,0
EIF3C,MRPS16,Jurkat,0
EIF3C,MRPS25,Jurkat,0
EIF3C,NDUFA2,Jurkat,0
EIF3C,NUP54,Jurkat,0
EIF3C,PITRM1,Jurkat,0
EIF3C,PRIM2,Jurkat,0
EIF3C,PSMD4,Jurkat,0
EIF3C,RAE1,Jurkat,0
EIF3C,RBBP8,Jurkat,0
EIF3C,RPL27,Jurkat,0
EIF3C,RPL35,Jurkat,0
EIF3C,RPL5,Jurkat,0
EIF3C,RPS28,Jurkat,0
EIF3C,RTF1,Jurkat,0
EIF3C,TAF1A,Jurkat,0
EIF3C,TIPIN,Jurkat,0
EIF3C,TUBB,Jurkat,0
EIF3C,ZCCHC9,Jurkat,0
EIF3H,EIF3M,Jurkat,0
EIF3H,EIF4G1,Jurkat,1
EIF3H,EIF4G2,Jurkat,1
EIF3H,EIF6,Jurkat,0
EIF3H,EXOSC2,Jurkat,1
EIF3H,FH,Jurkat,0
EIF3H,GFER,Jurkat,0
EIF3H,INTS3,Jurkat,0
EIF3H,LEO1,Jurkat,0
EIF3H,MED1,Jurkat,0
EIF3H,MED24,Jurkat,0
EIF3H,MFAP1,Jurkat,0
EIF3H,MRPL22,Jurkat,0
EIF3H,MRPS27,Jurkat,0
EIF3H,NOC2L,Jurkat,0
EIF3H,OPA1,Jurkat,0
EIF3H,PNISR,Jurkat,0
EIF3H,POLR2B,Jurkat,0
EIF3H,PSMD6,Jurkat,0
EIF3H,PTTG1,Jurkat,1
EIF3H,RAD51,Jurkat,0
EIF3H,RPF2,Jurkat,0
EIF3H,RPL28,Jurkat,0
EIF3H,RPL3,Jurkat,0
EIF3H,RPP30,Jurkat,0
EIF3H,SYVN1,Jurkat,0
EIF3H,TRA2B,Jurkat,1
EIF3H,TRRAP,Jurkat,0
EIF3H,ZCCHC9,Jurkat,0
EIF3H,ZMAT5,Jurkat,0
EIF3M,EIF4A1,Jurkat,0
EIF3M,EIF4G1,Jurkat,0
EIF3M,EXOSC6,Jurkat,0
EIF3M,FARSA,Jurkat,0
EIF3M,FDPS,Jurkat,0
EIF3M,FH,Jurkat,0
EIF3M,GNL2,Jurkat,0
EIF3M,GNL3L,Jurkat,0
EIF3M,MED28,Jurkat,0
EIF3M,MRPS35,Jurkat,0
EIF3M,MRPS5,Jurkat,0
EIF3M,NOL9,Jurkat,0
EIF3M,NUP43,Jurkat,0
EIF3M,OGFOD1,Jurkat,0
EIF3M,PPCS,Jurkat,0
EIF3M,PTCD3,Jurkat,0
EIF3M,SNRPB,Jurkat,0
EIF3M,SNRPC,Jurkat,0
EIF3M,TBCB,Jurkat,0
EIF3M,TFB1M,Jurkat,0
EIF3M,ZNF598,Jurkat,0
EIF4A1,ELP4,Jurkat,0
EIF4A1,FH,Jurkat,0
EIF4A1,GTF3C3,Jurkat,0
EIF4A1,MAPKAP1,Jurkat,0
EIF4A1,MRPL11,Jurkat,0
EIF4A1,MRPS21,Jurkat,0
EIF4A1,NAMPT,Jurkat,0
EIF4A1,NUP54,Jurkat,0
EIF4A1,OPA1,Jurkat,0
EIF4A1,PNISR,Jurkat,0
EIF4A1,POLR3A,Jurkat,0
EIF4A1,PSMD12,Jurkat,0
EIF4A1,PTTG1,Jurkat,0
EIF4A1,RFC4,Jurkat,0
EIF4A1,RPP38,Jurkat,0
EIF4A1,SCO1,Jurkat,0
EIF4A1,SF3B1,Jurkat,0
EIF4A1,SMC5,Jurkat,0
EIF4A1,SRFBP1,Jurkat,0
EIF4A1,TUBGCP3,Jurkat,0
EIF4A1,WDR36,Jurkat,0
EIF4A1,ZNF511,Jurkat,0
EIF4G1,EXOSC2,Jurkat,1
EIF4G1,FIP1L1,Jurkat,0
EIF4G1,GTF2H4,Jurkat,0
EIF4G1,GTPBP4,Jurkat,0
EIF4G1,HSCB,Jurkat,0
EIF4G1,IMPDH2,Jurkat,0
EIF4G1,MED28,Jurkat,0
EIF4G1,MRPL16,Jurkat,0
EIF4G1,MRPS16,Jurkat,0
EIF4G1,NOL9,Jurkat,0
EIF4G1,PAXBP1,Jurkat,0
EIF4G1,PDSS2,Jurkat,0
EIF4G1,PSMB7,Jurkat,0
EIF4G1,PTCD3,Jurkat,0
EIF4G1,PTTG1,Jurkat,1
EIF4G1,RPL10,Jurkat,0
EIF4G1,RPL23,Jurkat,0
EIF4G1,RPS18,Jurkat,0
EIF4G1,RTF1,Jurkat,0
EIF4G1,SPAG7,Jurkat,0
EIF4G1,WARS2,Jurkat,0
EIF4G1,ZNF598,Jurkat,0
EIF4G2,EMC2,Jurkat,0
EIF4G2,GPN3,Jurkat,0
EIF4G2,MED10,Jurkat,0
EIF4G2,MED22,Jurkat,0
EIF4G2,MRPL11,Jurkat,0
EIF4G2,MRPS10,Jurkat,0
EIF4G2,MRPS35,Jurkat,0
EIF4G2,MTBP,Jurkat,0
EIF4G2,PGD,Jurkat,0
EIF4G2,PGK1,Jurkat,0
EIF4G2,PNISR,Jurkat,0
EIF4G2,POLR2B,Jurkat,0
EIF4G2,POLR3A,Jurkat,0
EIF4G2,PSMC1,Jurkat,0
EIF4G2,RPL11,Jurkat,0
EIF4G2,RPL24,Jurkat,0
EIF4G2,SCO1,Jurkat,0
EIF4G2,SNIP1,Jurkat,0
EIF4G2,SNRPD3,Jurkat,0
EIF4G2,TIPIN,Jurkat,0
EIF4G2,TRNAU1AP,Jurkat,0
EIF4G2,UMPS,Jurkat,0
EIF4G2,ZMAT2,Jurkat,0
EIF4G2,ZNF830,Jurkat,0
EIF5B,HCCS,Jurkat,0
EIF5B,HSCB,Jurkat,0
EIF5B,MAX,Jurkat,0
EIF5B,MFAP1,Jurkat,0
EIF5B,MRPL33,Jurkat,0
EIF5B,MRPL43,Jurkat,0
EIF5B,MRPS18B,Jurkat,0
EIF5B,NAA25,Jurkat,0
EIF5B,NACA,Jurkat,0
EIF5B,NCAPD2,Jurkat,0
EIF5B,NDUFB2,Jurkat,0
EIF5B,POLN,Jurkat,0
EIF5B,POLR2K,Jurkat,0
EIF5B,PSPH,Jurkat,0
EIF5B,RBM25,Jurkat,0
EIF5B,RFC5,Jurkat,0
EIF5B,RINT1,Jurkat,0
EIF5B,RPA3,Jurkat,0
EIF5B,RPL10,Jurkat,0
EIF5B,RPS18,Jurkat,0
EIF5B,RTF1,Jurkat,0
EIF5B,SNIP1,Jurkat,0
EIF5B,SNRPD3,Jurkat,0
EIF5B,SRFBP1,Jurkat,0
EIF5B,ZCCHC9,Jurkat,0
EIF6,GNL3L,Jurkat,1
EIF6,GTF3C3,Jurkat,0
EIF6,MCM3,Jurkat,0
EIF6,METTL17,Jurkat,0
EIF6,MRPL24,Jurkat,0
EIF6,MRPS11,Jurkat,0
EIF6,MRPS14,Jurkat,0
EIF6,MRPS18B,Jurkat,0
EIF6,MRPS21,Jurkat,0
EIF6,NCAPD2,Jurkat,0
EIF6,NEMF,Jurkat,0
EIF6,NFYC,Jurkat,0
EIF6,NIP7,Jurkat,0
EIF6,POLN,Jurkat,0
EIF6,POLR2B,Jurkat,0
EIF6,POLR2K,Jurkat,0
EIF6,PRMT5,Jurkat,0
EIF6,PSPH,Jurkat,0
EIF6,RAD51,Jurkat,0
EIF6,RFC5,Jurkat,0
EIF6,RPS28,Jurkat,0
EIF6,SF3B1,Jurkat,0
EIF6,SFXN1,Jurkat,0
EIF6,SMNDC1,Jurkat,0
EIF6,SNRNP200,Jurkat,0
EIF6,TGIF2,Jurkat,0
EIF6,TUBGCP5,Jurkat,0
EIF6,WDR61,Jurkat,1
EIF6,ZMAT2,Jurkat,0
ELP4,EXOSC6,Jurkat,0
ELP4,FIP1L1,Jurkat,0
ELP4,GNPAT,Jurkat,0
ELP4,GTF3C3,Jurkat,0
ELP4,INTS5,Jurkat,0
ELP4,MRPL15,Jurkat,0
ELP4,MRPS14,Jurkat,0
ELP4,MRPS23,Jurkat,0
ELP4,MRPS9,Jurkat,0
ELP4,NACA,Jurkat,0
ELP4,NDUFB4,Jurkat,0
ELP4,NUP85,Jurkat,0
ELP4,OPA1,Jurkat,0
ELP4,PSMD4,Jurkat,0
ELP4,RBFA,Jurkat,0
ELP4,RINT1,Jurkat,0
ELP4,RNF20,Jurkat,0
ELP4,RPL3,Jurkat,0
ELP4,RPL30,Jurkat,0
ELP4,RPL35,Jurkat,0
ELP4,RPLP2,Jurkat,0
ELP4,SLC7A6OS,Jurkat,0
ELP4,SMNDC1,Jurkat,0
ELP4,SNRNP200,Jurkat,0
ELP4,SSBP1,Jurkat,0
ELP4,STXBP4,Jurkat,0
ELP4,TUBB,Jurkat,0
ELP4,UBA3,Jurkat,0
ELP4,WARS2,Jurkat,0
ELP4,WDR7,Jurkat,0
ELP4,WDR77,Jurkat,0
ELP4,ZNF830,Jurkat,0
EMC1,FDPS,Jurkat,1
EMC1,HCCS,Jurkat,0
EMC1,MED9,Jurkat,0
EMC1,MRPL42,Jurkat,0
EMC1,MRPS5,Jurkat,0
EMC1,NCAPD2,Jurkat,0
EMC1,TAF1A,Jurkat,0
EMC1,UQCRB,Jurkat,0
EMC1,USE1,Jurkat,0
EMC1,ZMAT5,Jurkat,0
EMC2,EMC4,Jurkat,0
EMC2,HSCB,Jurkat,0
EMC2,HYPK,Jurkat,0
EMC2,MRPL3,Jurkat,0
EMC2,MTHFD2,Jurkat,0
EMC2,MTPAP,Jurkat,0
EMC2,NOC2L,Jurkat,0
EMC2,NOLC1,Jurkat,0
EMC2,PNISR,Jurkat,0
