gene1_name,gene2_name,cell_line,label
DHODH,PFAS,Jurkat,0.0
ASCC3,SNRNP200,Jurkat,0.0
MRPL13,MRPS10,Jurkat,0.0
ACTL6A,RBFA,Jurkat,0.0
MRPL39,RPL3,Jurkat,0.0
TRNAU1AP,TUBGCP3,Jurkat,0.0
ARIH1,TRRAP,Jurkat,0.0
EXOSC6,HYPK,Jurkat,0.0
EIF4G2,RBFA,Jurkat,0.0
DCTN4,MTHFD2,Jurkat,0.0
MED9,RPL5,Jurkat,0.0
EIF3H,UBA3,Jurkat,0.0
SNRNP200,SYVN1,Jurkat,0.0
BNIP1,TRNAU1AP,Jurkat,0.0
NAT10,PPCS,Jurkat,0.0
CAPZB,RNGTT,Jurkat,0.0
POLE,SMNDC1,Jurkat,0.0
OGFOD1,TIMM22,Jurkat,0.0
HCCS,MRPL22,Jurkat,0.0
CAPZB,PRIM2,Jurkat,0.0
COA3,METTL17,Jurkat,0.0
CACTIN,NUP85,Jurkat,0.0
STXBP4,TGIF2,Jurkat,0.0
LARS2,PNN,Jurkat,0.0
ARIH1,SLC7A1,Jurkat,0.0
SNRNP200,TAF1,Jurkat,0.0
BTF3,NACA,Jurkat,0.0
INTS3,SKA3,Jurkat,0.0
BTF3,IMPDH2,Jurkat,0.0
GPN3,RTF1,Jurkat,0.0
MRPL33,RBFA,Jurkat,0.0
AFG3L2,PNISR,Jurkat,0.0
MRPL22,TRNAU1AP,Jurkat,0.0
RPL11,TBCB,Jurkat,0.0
METAP2,PWP1,Jurkat,0.0
NOC2L,RPP38,Jurkat,0.0
METTL17,MRPS5,Jurkat,0.0
MRPS14,RPF2,Jurkat,0.0
CCNK,PTTG1,Jurkat,0.0
NOC2L,PSPH,Jurkat,0.0
AARS2,CCNK,Jurkat,0.0
AARS2,SEH1L,Jurkat,0.0
SNRPB,SYVN1,Jurkat,0.0
PPAT,TUBGCP5,Jurkat,0.0
MED28,MFAP1,Jurkat,0.0
DHODH,TBCB,Jurkat,0.0
CSTF3,INTS5,Jurkat,0.0
RBM17,TRNAU1AP,Jurkat,0.0
DHX37,MED24,Jurkat,0.0
ATP6V1G1,HYPK,Jurkat,0.0
EMC1,SKIV2L,Jurkat,0.0
EIF6,MRPS27,Jurkat,0.0
MCM3AP,ZNRD1,Jurkat,0.0
MRPS27,SAP18,Jurkat,0.0
EIF3H,SNAPC1,Jurkat,0.0
CDC16,ZMAT2,Jurkat,0.0
AATF,SPAG7,Jurkat,0.0
ARIH1,NAA25,Jurkat,0.0
EIF3M,TBCB,Jurkat,0.0
GTPBP4,TRA2B,Jurkat,0.0
UQCRB,WARS2,Jurkat,0.0
MRPS18B,RPL36A,Jurkat,0.0
MRPS30,MTOR,Jurkat,0.0
CARS2,MRPS25,Jurkat,0.0
GTF2H4,MRPL13,Jurkat,0.0
MRPL22,NOL10,Jurkat,0.0
CTNNBL1,MRPL43,Jurkat,0.0
NACA,PPCS,Jurkat,0.0
MRPL32,ZNF598,Jurkat,0.0
CDC27,HCCS,Jurkat,0.0
DLST,POLR2K,Jurkat,0.0
RPP30,TCOF1,Jurkat,0.0
RPL11,TUBGCP5,Jurkat,0.0
EMC4,MED17,Jurkat,0.0
MRPL27,YTHDC1,Jurkat,0.0
RNGTT,RPS28,Jurkat,0.0
CNOT1,NCAPD2,Jurkat,0.0
EIF2B2,MRPL27,Jurkat,0.0
ARL2,PITRM1,Jurkat,0.0
LIAS,MRPL27,Jurkat,0.0
CWC22,MRPS18A,Jurkat,0.0
FDPS,MRPL33,Jurkat,0.0
DHX37,ZMAT2,Jurkat,0.0
MED10,NAT10,Jurkat,0.0
EMC2,NUP85,Jurkat,0.0
EIF4A1,PNISR,Jurkat,0.0
POLE,RTF1,Jurkat,0.0
CTNNBL1,NOLC1,Jurkat,0.0
MRPL16,YTHDC1,Jurkat,0.0
MED24,PITRM1,Jurkat,0.0
PPIE,RPSA,Jurkat,0.0
EIF6,GEMIN4,Jurkat,0.0
PPAT,REXO2,Jurkat,0.0
EXOSC6,MRPL10,Jurkat,0.0
CENPP,CNOT1,Jurkat,0.0
CDK12,CHMP2A,Jurkat,1.0
ARL2,MAX,Jurkat,0.0
MRPL11,MRPL42,Jurkat,0.0
OGFOD1,TRNAU1AP,Jurkat,0.0
PWP1,SMC5,Jurkat,0.0
NDUFA2,PSPH,Jurkat,0.0
BNIP1,INTS3,Jurkat,0.0
GTPBP4,TSEN2,Jurkat,0.0
GNPAT,PAXBP1,Jurkat,0.0
NUP54,PSMD6,Jurkat,0.0
OPA1,TOMM22,Jurkat,0.0
SNRPB,TSEN2,Jurkat,0.0
MRPL3,PFAS,Jurkat,0.0
ARL2,EMC7,Jurkat,0.0
DNTTIP2,RBM17,Jurkat,0.0
CCNK,EXOSC2,Jurkat,0.0
PFAS,TIMM22,Jurkat,0.0
EFR3A,UQCRB,Jurkat,0.0
EFR3A,RPP38,Jurkat,0.0
ATP1A1,RPL28,Jurkat,0.0
METAP2,PPCS,Jurkat,0.0
CWC22,FH,Jurkat,0.0
PTCD3,ZNRD1,Jurkat,0.0
COA3,RPL28,Jurkat,0.0
ATP6V1G1,SRFBP1,Jurkat,0.0
ARGLU1,INTS3,Jurkat,0.0
RINT1,UBA2,Jurkat,0.0
PSPH,RPA3,Jurkat,0.0
SPAG7,TAF1,Jurkat,0.0
MRPL22,PWP1,Jurkat,0.0
ARGLU1,MRPS21,Jurkat,0.0
MRPL19,POLN,Jurkat,0.0
POLR3B,SKA3,Jurkat,0.0
EMC7,RRM1,Jurkat,0.0
BDP1,ZMAT5,Jurkat,0.0
ACTL6A,NIP7,Jurkat,0.0
CENPW,DHODH,Jurkat,0.0
GNL2,OGFOD1,Jurkat,0.0
ROMO1,WDR36,Jurkat,0.0
CWC22,UMPS,Jurkat,0.0
PPIE,RAE1,Jurkat,0.0
RPTOR,VPS29,Jurkat,0.0
PPCS,SFXN1,Jurkat,0.0
NAA25,ZCCHC9,Jurkat,0.0
MRPS16,PSMC2,Jurkat,0.0
CDK12,MRPL22,Jurkat,0.0
RPL30,RPL35,Jurkat,0.0
FARSA,MRPL36,Jurkat,0.0
MRPL16,RBM25,Jurkat,0.0
CDK12,SDHC,Jurkat,0.0
MED1,RNF20,Jurkat,0.0
EMC4,SKA3,Jurkat,0.0
MTOR,SNRPB,Jurkat,0.0
NDUFA8,RBBP8,Jurkat,0.0
GNL2,RPL27,Jurkat,0.0
PMF1,RPL28,Jurkat,0.0
MRPL42,TAF1,Jurkat,0.0
CTNNBL1,WDR7,Jurkat,0.0
GTF2H4,RPL3,Jurkat,0.0
EXOSC4,PSMC2,Jurkat,0.0
EIF4G1,PSMB6,Jurkat,0.0
HUS1,MRPS30,Jurkat,0.0
CDC23,TIPIN,Jurkat,0.0
MRPS18B,PPWD1,Jurkat,0.0
MRPS18B,RBBP8,Jurkat,0.0
EFR3A,POLR2K,Jurkat,0.0
ACTR10,POLR3B,Jurkat,0.0
EIF2B2,PNISR,Jurkat,0.0
MRPS23,NDUFA9,Jurkat,0.0
CENPM,EIF3M,Jurkat,0.0
SLC7A1,TIMM22,Jurkat,0.0
NCAPD2,PGK1,Jurkat,0.0
FIP1L1,TIPIN,Jurkat,1.0
NOL9,PAXBP1,Jurkat,0.0
COA3,EIF4G2,Jurkat,0.0
BNIP1,RPL27,Jurkat,0.0
RPA3,TCF25,Jurkat,0.0
COPS4,MRPL10,Jurkat,0.0
CARS2,KDM1A,Jurkat,0.0
CCT8,PSMB7,Jurkat,0.0
MBTPS2,PMF1,Jurkat,0.0
RPS18,SNRPC,Jurkat,0.0
RPL24,ZCCHC9,Jurkat,0.0
COX16,EIF4A1,Jurkat,0.0
LONP1,ZNHIT6,Jurkat,0.0
CHMP2A,PRIM2,Jurkat,0.0
METTL17,NOC2L,Jurkat,0.0
EXOSC6,MPHOSPH6,Jurkat,0.0
MRPL46,TRNAU1AP,Jurkat,0.0
RBFA,SFXN1,Jurkat,0.0
BUB3,EIF4G1,Jurkat,0.0
MRPL24,POLD1,Jurkat,0.0
HYPK,MRPS5,Jurkat,0.0
CTNNBL1,PPP2R1A,Jurkat,0.0
RPLP2,TRMT5,Jurkat,0.0
SNRPB,TTC4,Jurkat,0.0
MRPL10,RAE1,Jurkat,0.0
MPHOSPH6,UMPS,Jurkat,0.0
MRPS16,TAF1A,Jurkat,0.0
AATF,TAF1,Jurkat,0.0
PPWD1,ZNF598,Jurkat,0.0
GTF3C3,RPL23,Jurkat,0.0
BNIP1,MRPL39,Jurkat,0.0
RTF1,TFB1M,Jurkat,0.0
RBM25,RRM1,Jurkat,0.0
CNOT1,NAA25,Jurkat,0.0
POLD1,TCOF1,Jurkat,0.0
MRPS23,RPS28,Jurkat,0.0
MRPL27,UMPS,Jurkat,0.0
EXOSC6,MRPL39,Jurkat,0.0
CEP192,NACA,Jurkat,0.0
AARS2,GEMIN4,Jurkat,0.0
NCAPD2,TIMM22,Jurkat,0.0
RPP30,ZNF830,Jurkat,0.0
PGK1,SYVN1,Jurkat,0.0
LARS2,ZCCHC9,Jurkat,0.0
MAPKAP1,PNISR,Jurkat,0.0
NDUFA9,PDCD7,Jurkat,0.0
EXOSC4,GNL2,Jurkat,0.0
CEP192,RPA3,Jurkat,0.0
MRPS23,NDUFB1,Jurkat,0.0
ADAT2,MED22,Jurkat,0.0
BOD1L1,CARS2,Jurkat,0.0
FH,WDR7,Jurkat,0.0
CENPM,RPL28,Jurkat,0.0
CACTIN,RPL24,Jurkat,0.0
CAMLG,STXBP4,Jurkat,0.0
DCAF7,FBXO28,Jurkat,0.0
MRPL37,NDUFB4,Jurkat,0.0
EIF2B5,EIF3C,Jurkat,0.0
MRPS14,RPL36A,Jurkat,0.0
MED28,MRPL39,Jurkat,0.0
CACTIN,PNISR,Jurkat,0.0
NIP7,POLD1,Jurkat,0.0
OPA1,PSMC1,Jurkat,0.0
RPF2,YTHDC1,Jurkat,0.0
MBTPS2,YTHDC1,Jurkat,0.0
DDX46,TTC4,Jurkat,0.0
AFG3L2,BUB3,Jurkat,0.0
ATP1A1,MRPL32,Jurkat,0.0
POLE,UMPS,Jurkat,0.0
MCM4,NCAPD2,Jurkat,0.0
PPWD1,SPAG7,Jurkat,0.0
CACTIN,CARS2,Jurkat,0.0
MED24,TIMM22,Jurkat,0.0
GFER,INTS5,Jurkat,0.0
ACTL6A,PNISR,Jurkat,0.0
HCCS,RAD51,Jurkat,0.0
PPP2R1A,RPL36A,Jurkat,0.0
NAMPT,PTCD1,Jurkat,0.0
CEP192,NDUFB1,Jurkat,0.0
CARS2,CTNNBL1,Jurkat,0.0
DCTN4,NEMF,Jurkat,0.0
MRPL16,TTC4,Jurkat,0.0
FBXO28,RPL24,Jurkat,0.0
FAM98B,TCOF1,Jurkat,0.0
FH,HYPK,Jurkat,0.0
EMC4,NDUFB1,Jurkat,0.0
CDC26,YTHDC1,Jurkat,0.0
GEMIN4,RPP30,Jurkat,0.0
CAPZB,NAT10,Jurkat,0.0
MRPS9,NUP43,Jurkat,0.0
BOD1L1,RPS27A,Jurkat,0.0
SMNDC1,ZCCHC9,Jurkat,0.0
SEH1L,SSB,Jurkat,0.0
PSMB6,TAF1,Jurkat,0.0
CSTF3,WARS2,Jurkat,0.0
EIF3M,NDUFB1,Jurkat,0.0
NDUFB2,RNGTT,Jurkat,0.0
EBNA1BP2,MRPL43,Jurkat,0.0
PPWD1,TIPIN,Jurkat,0.0
CACTIN,RPL27,Jurkat,0.0
RTF1,SRFBP1,Jurkat,0.0
MRPL22,MTHFD2,Jurkat,0.0
PITRM1,SPDL1,Jurkat,0.0
METTL17,RBM17,Jurkat,0.0
BOD1L1,CDC16,Jurkat,0.0
NCAPD2,SAP18,Jurkat,0.0
GNL2,HCCS,Jurkat,0.0
MRPL16,MRPS11,Jurkat,0.0
CENPW,MRPL46,Jurkat,0.0
PSMC1,TSEN2,Jurkat,0.0
MRPL35,MRPS18A,Jurkat,0.0
HSCB,RINT1,Jurkat,0.0
ATP1A1,TRRAP,Jurkat,0.0
MAX,OGFOD1,Jurkat,0.0
RPL5,UBA3,Jurkat,0.0
AFG3L2,MED22,Jurkat,0.0
RRM1,TIMM9,Jurkat,0.0
EIF4G1,RPL30,Jurkat,0.0
BNIP1,DAP3,Jurkat,0.0
DCTN4,PGD,Jurkat,0.0
PSMD6,SNRPD3,Jurkat,0.0
MPHOSPH6,MRPL42,Jurkat,0.0
EIF2B5,MRPL27,Jurkat,0.0
CHMP2A,DCAF7,Jurkat,0.0
MRPS21,RPL36A,Jurkat,0.0
MRPS18A,RPL3,Jurkat,0.0
DNTTIP2,PAXBP1,Jurkat,0.0
BNIP1,PTTG1,Jurkat,0.0
SEH1L,SMNDC1,Jurkat,0.0
EIF4A1,FIP1L1,Jurkat,0.0
MRPS16,NAMPT,Jurkat,0.0
IMPDH2,PGK1,Jurkat,0.0
GNL3L,MRPS9,Jurkat,0.0
DNTTIP2,NDUFA8,Jurkat,0.0
ARIH1,MAPKAP1,Jurkat,0.0
MRPL32,NFYC,Jurkat,0.0
MTBP,SAP18,Jurkat,0.0
SCO1,TAF1A,Jurkat,0.0
CAPZB,GNL2,Jurkat,0.0
CENPP,RPL5,Jurkat,0.0
OGFOD1,TRRAP,Jurkat,0.0
PPCS,TUBB,Jurkat,0.0
MCM3,SFXN1,Jurkat,0.0
EIF3C,RPS27A,Jurkat,0.0
ADAT2,MRPS14,Jurkat,0.0
ATP6V1G1,NAA25,Jurkat,0.0
CCT8,NIP7,Jurkat,0.0
FIP1L1,MRPS25,Jurkat,0.0
POLN,SF3B1,Jurkat,0.0
CMAS,UQCRB,Jurkat,0.0
MCM3AP,PSMD12,Jurkat,0.0
MRPL37,SNRNP70,Jurkat,0.0
PDSS2,PPIE,Jurkat,0.0
ACTL6A,MRPS9,Jurkat,0.0
MRPL15,MRPS18B,Jurkat,0.0
NOLC1,POLR3B,Jurkat,0.0
PMF1,SDHC,Jurkat,0.0
CWC22,MRPS30,Jurkat,0.0
MRPL16,MRPL32,Jurkat,0.0
SPDL1,TTC4,Jurkat,0.0
FDPS,NAA25,Jurkat,0.0
DHX37,INTS5,Jurkat,0.0
GFER,MRPL3,Jurkat,0.0
RPSA,WDR61,Jurkat,0.0
ELP4,PITRM1,Jurkat,0.0
CCNK,CDC26,Jurkat,0.0
COX7C,TCOF1,Jurkat,0.0
MRPL33,NDUFA2,Jurkat,0.0
CDC27,WDR7,Jurkat,0.0
EIF3C,MRPL15,Jurkat,0.0
CWC22,MRPL39,Jurkat,0.0
FDPS,RAD51,Jurkat,0.0
ELP4,PWP1,Jurkat,0.0
RPL27,SNRPD3,Jurkat,0.0
PSPH,RNF20,Jurkat,0.0
PSMC1,STXBP4,Jurkat,0.0
MTPAP,TIMM22,Jurkat,0.0
MRPL16,MRPL46,Jurkat,0.0
RAE1,SKA3,Jurkat,0.0
NCAPD2,PSMC1,Jurkat,0.0
NOL10,VPS29,Jurkat,0.0
CACTIN,TRRAP,Jurkat,0.0
COA3,GPN3,Jurkat,0.0
EIF4G1,RPL32,Jurkat,0.0
COPE,MED24,Jurkat,0.0
NACA,PNISR,Jurkat,0.0
RRM1,TUBGCP3,Jurkat,0.0
CENPP,RPS18,Jurkat,0.0
TCF25,TFB1M,Jurkat,0.0
CTNNBL1,SKA3,Jurkat,0.0
CDC40,RNF20,Jurkat,0.0
DCTN4,HSCB,Jurkat,0.0
DHX37,RPL35,Jurkat,0.0
ATP6V1G1,SLC7A1,Jurkat,0.0
ADAT2,OPA1,Jurkat,0.0
CCNK,SKIV2L,Jurkat,0.0
ACTL6A,CDK12,Jurkat,0.0
MRPL32,SPAG7,Jurkat,0.0
EFR3A,SPAG7,Jurkat,0.0
CNOT1,SDHC,Jurkat,0.0
RPLP2,TIPIN,Jurkat,0.0
CENPP,PDRG1,Jurkat,0.0
MED10,WDR7,Jurkat,0.0
RPLP2,TRA2B,Jurkat,0.0
ACTL6A,MRPS23,Jurkat,0.0
COX16,GNL3L,Jurkat,0.0
MRPL19,RRM1,Jurkat,0.0
ARIH1,DAP3,Jurkat,0.0
MZT1,PTCD1,Jurkat,0.0
RINT1,SSB,Jurkat,0.0
ARIH1,TFB1M,Jurkat,0.0
RPLP1,UBA3,Jurkat,0.0
MRPS27,PSMC1,Jurkat,0.0
ACTL6A,MRPL27,Jurkat,0.0
MRPS18B,RPL32,Jurkat,0.0
GPN3,PSMD12,Jurkat,0.0
MED1,UBA3,Jurkat,0.0
MRPS11,PPWD1,Jurkat,0.0
GEMIN4,TOMM22,Jurkat,0.0
MCM4,RPA3,Jurkat,0.0
FARSA,SNIP1,Jurkat,0.0
ELP4,UBA3,Jurkat,0.0
POLR2K,SSB,Jurkat,0.0
ADAT2,EFR3A,Jurkat,0.0
COA3,RAE1,Jurkat,0.0
MRPL24,NAT10,Jurkat,0.0
CAPZB,FAM98B,Jurkat,0.0
MRPS16,TIMM9,Jurkat,0.0
PGD,TUBB,Jurkat,0.0
CDC23,MRPL43,Jurkat,0.0
EXOSC4,MED9,Jurkat,0.0
TRMT5,USE1,Jurkat,0.0
PMF1,ZNF830,Jurkat,0.0
MTOR,TGIF2,Jurkat,0.0
BDP1,METAP2,Jurkat,0.0
CNOT1,TCOF1,Jurkat,0.0
MRPS5,WDR36,Jurkat,0.0
ELP4,MRPL13,Jurkat,0.0
CDK12,EMC4,Jurkat,0.0
MRPS9,NIP7,Jurkat,0.0
GEMIN4,RPL11,Jurkat,0.0
GTPBP4,YTHDC1,Jurkat,0.0
EIF5B,INTS5,Jurkat,0.0
KCTD10,SNRNP200,Jurkat,0.0
NUP43,SKIV2L,Jurkat,0.0
ADAT2,FBXO28,Jurkat,0.0
PITRM1,ZNHIT6,Jurkat,0.0
CENPP,UQCRB,Jurkat,0.0
BDP1,MRPS18A,Jurkat,0.0
MRPL16,PWP1,Jurkat,0.0
PTCD1,SFXN1,Jurkat,0.0
MRPL18,RPL24,Jurkat,0.0
GTPBP4,RPTOR,Jurkat,0.0
PTTG1,RNF20,Jurkat,0.0
EXOSC6,RPTOR,Jurkat,0.0
FIP1L1,MCM3,Jurkat,0.0
NDUFA2,YTHDC1,Jurkat,0.0
GNL2,RBM17,Jurkat,0.0
MRPS21,SNAPC1,Jurkat,0.0
ELP4,EMC4,Jurkat,0.0
FARSA,SNRPB,Jurkat,0.0
RPS18,SAP18,Jurkat,0.0
MED28,MRPL27,Jurkat,0.0
BOD1L1,ZNF598,Jurkat,0.0
AATF,TFB1M,Jurkat,0.0
CDK12,UMPS,Jurkat,0.0
COQ2,WDR7,Jurkat,0.0
HSCB,RPL23,Jurkat,0.0
PRMT5,TFB1M,Jurkat,0.0
HSCB,OPA1,Jurkat,0.0
CSTF3,RAD51,Jurkat,0.0
POLR3A,PSMB7,Jurkat,0.0
CDK1,MRPL46,Jurkat,0.0
DHODH,RRM1,Jurkat,0.0
POLR3B,PPIE,Jurkat,0.0
RBM17,TFB1M,Jurkat,0.0
MRPL46,UMPS,Jurkat,0.0
CACTIN,EIF2B2,Jurkat,0.0
ARL2,PSMC1,Jurkat,0.0
MRPL18,MRPL36,Jurkat,0.0
NDUFA9,REXO2,Jurkat,0.0
CENPK,NAT10,Jurkat,0.0
EIF6,NUDC,Jurkat,0.0
NOC2L,NOL9,Jurkat,0.0
TFB1M,USE1,Jurkat,0.0
PPWD1,SEH1L,Jurkat,0.0
SF3B1,SNRNP200,Jurkat,0.0
NAA25,ZMAT5,Jurkat,0.0
PSMB7,RPP38,Jurkat,0.0
ARGLU1,SCO1,Jurkat,0.0
RFC4,WARS2,Jurkat,0.0
CENPK,MED17,Jurkat,0.0
DUT,SEH1L,Jurkat,0.0
CENPK,SKIV2L,Jurkat,0.0
ARIH1,SFXN1,Jurkat,0.0
SKIV2L,TRRAP,Jurkat,0.0
CDK12,MED17,Jurkat,0.0
DCTN4,NAMPT,Jurkat,0.0
MRPL33,UBA2,Jurkat,0.0
MED1,PSMD12,Jurkat,0.0
CCNK,RPP30,Jurkat,0.0
EIF3M,GTF2H4,Jurkat,0.0
CENPM,NOP58,Jurkat,0.0
EEF1G,MTOR,Jurkat,0.0
PSMD6,WDR36,Jurkat,0.0
MED22,NDUFA9,Jurkat,0.0
EIF4G2,PSMB7,Jurkat,0.0
BNIP1,RPP38,Jurkat,0.0
EFR3A,MRPL13,Jurkat,0.0
EFR3A,NDUFB2,Jurkat,0.0
HUS1,KDM1A,Jurkat,0.0
NDUFA9,RPL11,Jurkat,0.0
COQ2,PSMD4,Jurkat,0.0
NOL9,ZNHIT6,Jurkat,0.0
COA3,PRMT5,Jurkat,0.0
PRIM2,TUBB,Jurkat,0.0
PWP1,WDR61,Jurkat,0.0
PTCD3,SNRPD3,Jurkat,0.0
FIP1L1,UBA3,Jurkat,0.0
CACTIN,CEP192,Jurkat,0.0
MRPL33,RPL32,Jurkat,0.0
CDC27,RPLP1,Jurkat,0.0
BDP1,POLR3B,Jurkat,0.0
FARSA,SKIV2L,Jurkat,0.0
MRPL42,RAD51,Jurkat,0.0
MRPL37,RAD51,Jurkat,0.0
BTF3,MED28,Jurkat,0.0
EIF3H,STXBP4,Jurkat,0.0
EIF4G1,UQCRB,Jurkat,0.0
DICER1,MTBP,Jurkat,0.0
MBTPS2,PSMD6,Jurkat,0.0
EIF5B,NAA25,Jurkat,0.0
AATF,DLST,Jurkat,0.0
CENPM,SMNDC1,Jurkat,0.0
CDC23,SNRPD3,Jurkat,0.0
RPL27,RPLP2,Jurkat,0.0
STXBP4,UMPS,Jurkat,0.0
MED24,RPF2,Jurkat,0.0
POLE,RRM1,Jurkat,0.0
BUB3,CTNNBL1,Jurkat,0.0
CDC40,EIF6,Jurkat,0.0
EIF4A1,RPL5,Jurkat,0.0
MRPL43,NUP54,Jurkat,0.0
NCAPD2,NDUFB1,Jurkat,0.0
MRPL46,RPL23,Jurkat,0.0
CARS2,STXBP4,Jurkat,0.0
POLR2B,SSB,Jurkat,0.0
CDC26,SKIV2L,Jurkat,0.0
ADAT2,RPS28,Jurkat,0.0
GNPAT,MED10,Jurkat,0.0
MCM3,RPL27,Jurkat,0.0
CDC23,POLE,Jurkat,0.0
HYPK,SNRPB,Jurkat,0.0
METAP2,TFB1M,Jurkat,0.0
METAP2,SNIP1,Jurkat,0.0
MASTL,SNRPB,Jurkat,0.0
MTOR,NAT10,Jurkat,0.0
PDSS2,TIPIN,Jurkat,0.0
NAMPT,ZNF511,Jurkat,0.0
MRPL11,MRPL32,Jurkat,0.0
MRPL39,PPP2R1A,Jurkat,0.0
CMAS,MAPKAP1,Jurkat,0.0
NACA,TOMM22,Jurkat,0.0
EFR3A,TIMM9,Jurkat,0.0
EIF3M,MRPL43,Jurkat,0.0
NDUFB1,RPLP1,Jurkat,0.0
MRPL13,RPL36A,Jurkat,0.0
NOC2L,NOL10,Jurkat,0.0
MBTPS2,PSMD12,Jurkat,0.0
EBNA1BP2,MED14,Jurkat,0.0
FBXO28,NDUFB2,Jurkat,0.0
NUP54,PPWD1,Jurkat,0.0
NIP7,ZNRD1,Jurkat,0.0
LONP1,ROMO1,Jurkat,0.0
EIF4A1,MRPS27,Jurkat,0.0
ARL2,POLR2K,Jurkat,0.0
RBFA,SF3B1,Jurkat,0.0
MRPL33,PSMC1,Jurkat,0.0
RPA3,RPL24,Jurkat,0.0
MTBP,PSPH,Jurkat,0.0
MZT1,NUP43,Jurkat,0.0
MED22,PWP1,Jurkat,0.0
PWP1,TCOF1,Jurkat,0.0
MRPL3,MRPL33,Jurkat,0.0
NAT10,TUBGCP5,Jurkat,0.0
TBCB,ZCCHC9,Jurkat,0.0
SEH1L,TGIF2,Jurkat,0.0
NDUFB4,RBM17,Jurkat,0.0
EIF6,TIPIN,Jurkat,0.0
COPS4,MZT1,Jurkat,0.0
ATP1A1,DAP3,Jurkat,0.0
RTF1,TRRAP,Jurkat,0.0
MRPS21,WARS2,Jurkat,0.0
MRPL43,RPS28,Jurkat,0.0
SF3B1,ZCCHC9,Jurkat,0.0
CDK1,SMC5,Jurkat,0.0
CEP192,CNOT1,Jurkat,0.0
PITRM1,USE1,Jurkat,0.0
NOLC1,PSMD6,Jurkat,0.0
CNOT1,ROMO1,Jurkat,0.0
EIF4G1,NDUFB1,Jurkat,0.0
GTPBP4,MCM3AP,Jurkat,0.0
MRPL18,SNAPC1,Jurkat,0.0
CDC23,ZNRD1,Jurkat,0.0
CDK1,MRPL39,Jurkat,0.0
CNOT1,SPDL1,Jurkat,0.0
POLN,TIPIN,Jurkat,0.0
AARS2,KCTD10,Jurkat,0.0
DDX18,SYVN1,Jurkat,0.0
SAP18,UBA2,Jurkat,0.0
EMC4,MRPS14,Jurkat,0.0
MRPL32,ZNHIT6,Jurkat,0.0
FH,MED9,Jurkat,0.0
ARIH1,NUDC,Jurkat,0.0
LEO1,RPL24,Jurkat,1.0
EFR3A,SDHC,Jurkat,0.0
DHX37,EXOSC6,Jurkat,0.0
FBXO28,RPL10,Jurkat,0.0
GNL3L,MRPL19,Jurkat,0.0
UBA3,WDR36,Jurkat,0.0
MRPS16,VPS29,Jurkat,0.0
EFR3A,EIF3H,Jurkat,0.0
COX7C,GTF2H4,Jurkat,0.0
UMPS,ZNRD1,Jurkat,0.0
GNPAT,MAX,Jurkat,0.0
CHMP2A,TOMM22,Jurkat,0.0
AARS2,LIAS,Jurkat,0.0
MRPL24,SPDL1,Jurkat,0.0
MRPL32,ZNF830,Jurkat,0.0
DDX46,LARS2,Jurkat,0.0
EMC1,TUBGCP3,Jurkat,0.0
PFAS,ZNHIT6,Jurkat,0.0
AFG3L2,MPHOSPH6,Jurkat,0.0
RPS27A,SMNDC1,Jurkat,0.0
DDX46,MRPL46,Jurkat,0.0
ADAT2,CDK1,Jurkat,0.0
MASTL,MED10,Jurkat,0.0
PPIE,TUBGCP5,Jurkat,0.0
MRPS23,NDUFA8,Jurkat,0.0
SKIV2L,TRMT5,Jurkat,0.0
RPF2,RTF1,Jurkat,0.0
AURKA,TRA2B,Jurkat,0.0
CEP192,SCO1,Jurkat,0.0
RINT1,ZNRD1,Jurkat,0.0
CEP192,MCM3,Jurkat,0.0
NAMPT,ZNF598,Jurkat,0.0
MRPL16,PSMC1,Jurkat,0.0
HCCS,SSBP1,Jurkat,0.0
ADAT2,HYPK,Jurkat,0.0
CENPW,PPP2R1A,Jurkat,0.0
EIF6,RPS27A,Jurkat,0.0
CDC27,MRPS25,Jurkat,0.0
MCM3AP,RPL5,Jurkat,0.0
EIF3H,PTTG1,Jurkat,1.0
HCCS,SRFBP1,Jurkat,0.0
MED1,MRPS5,Jurkat,0.0
RPA3,UQCRB,Jurkat,0.0
CHMP2A,NDUFB4,Jurkat,0.0
CENPM,FAM98B,Jurkat,0.0
PSMD12,ZNHIT6,Jurkat,0.0
RFC4,TFB1M,Jurkat,0.0
AATF,MED1,Jurkat,0.0
COPE,NAA25,Jurkat,0.0
RPL11,SKA3,Jurkat,0.0
PPCS,SNRPB,Jurkat,0.0
EFR3A,EIF5B,Jurkat,0.0
LEO1,MRPL10,Jurkat,0.0
MED28,STXBP4,Jurkat,0.0
MRPS23,WDR36,Jurkat,0.0
CEP152,RNF20,Jurkat,0.0
FDPS,GPN3,Jurkat,0.0
NIP7,TTC4,Jurkat,0.0
MZT1,PSMC1,Jurkat,0.0
MCM3,NUP54,Jurkat,0.0
MED23,NFYC,Jurkat,0.0
PFAS,RPP38,Jurkat,0.0
MRPL24,RPL28,Jurkat,0.0
MAPKAP1,PPWD1,Jurkat,0.0
MRPL32,POLE,Jurkat,0.0
CDK1,RPS18,Jurkat,0.0
COA3,MTBP,Jurkat,0.0
EIF6,ZCCHC9,Jurkat,0.0
AATF,SDHC,Jurkat,0.0
EIF3C,GTPBP4,Jurkat,0.0
GPN3,PPP2R1A,Jurkat,0.0
