gene1_name,gene2_name,cell_line,label
MTOR,RRM2,A549,1
FLT3,TP53,A549,0
HK1,LDHB,A549,0
CDH1,RRM2,A549,0
ATP12A,ATP4A,A549,0
CFD,GZMH,A549,0
GAPDH,PDHA1,A549,0
BIK,BMF,A549,0
HSP90AA1,RPS6KB1,A549,0
ALDOA,PGLS,A549,0
PIK3R1,SMAD4,A549,0
HDAC1,TSC1,A549,0
ALK,FLT3,A549,0
BAD,BCL2L14,A549,0
MDH2,PDHX,A549,0
BBC3,HRK,A549,0
ABL1,PTEN,A549,0
BAK1,HRK,A549,0
SMARCA4,TP53,A549,0
CASP8,SMARCA4,A549,0
EGFR,TYMS,A549,1
GOT1,LDHB,A549,0
G6PD,GAPDHS,A549,0
BRAF,MSH6,A549,0
BRCA2,PRKDC,A549,0
CASP8,RRM2,A549,0
MTHFD2,MTHFD2L,A549,0
ARID2,CDH1,A549,1
ARID1A,SETD2,A549,0
ENO1,TPI1,A549,0
ATP6V1C1,ATP6V1C2,A549,0
ENO2,FBP1,A549,0
GATA3,SMARCB1,A549,0
FBP2,PGAM2,A549,0
BTK,PTEN,A549,0
ADAMTS14,ADAMTS3,A549,0
POLR2A,POLR3A,A549,0
CDKN2A,CHEK1,A549,1
PDHA2,PGK2,A549,0
ALDOC,PGK1,A549,0
MAPK10,MAPK12,A549,0
FGFR2,PBRM1,A549,0
GOT2,HK2,A549,0
CDK6,VEGFA,A549,0
FGFR2,FNTA,A549,0
ARID1A,KMT2D,A549,0
CHEK1,SMARCB1,A549,0
KDM6A,KIT,A549,0
KCNG4,KCNS1,A549,0
PKM,TALDO1,A549,0
CDK9,PTEN,A549,0
FNTA,SRC,A549,0
LDHC,ME1,A549,0
AKT1,ARID2,A549,0
CHEK1,CHEK2,A549,0
GAPDHS,PFKM,A549,0
FGFR3,PDGFRA,A549,0
SCAMP1,SCAMP3,A549,0
LDHA,PKLR,A549,0
ADA,SETD2,A549,0
KIT,RUNX1,A549,0
HDAC6,SMAD4,A549,0
HK1,RPIA,A549,0
PSEN1,PSEN2,A549,0
MAP2K2,UBB,A549,0
PGLS,TKT,A549,0
BCL2,MTOR,A549,0
CHEK1,MTOR,A549,0
PIK3R1,RRM2,A549,0
EGFR,SMO,A549,0
CDK4,RB1,A549,0
KLK4,PRSS3,A549,0
GAPDHS,PKM,A549,0
PDGFRA,PIK3R1,A549,0
APC,MAP3K1,A549,1
HNRNPC,RALYL,A549,0
ENO2,RPE,A549,0
HDAC6,RUNX1,A549,0
AKT1,SMARCB1,A549,0
RFFL,RNF34,A549,0
KDM6A,PRKDC,A549,0
CHEK1,MAPK3,A549,0
CHEK1,PRKDC,A549,0
ARSA,GALNS,A549,0
CDKN2A,RPS6KB1,A549,1
PKM,TPI1,A549,0
PDHX,PGK1,A549,0
GAPDHS,MDH1,A549,0
FBP1,ME1,A549,0
RPS6KB1,TYMS,A549,0
HDAC6,PRKDC,A549,0
ADA,MET,A549,0
ALDOB,ME2,A549,0
MAP3K1,MTOR,A549,0
JAK2,ROR1,A549,0
FNTA,PIK3R1,A549,0
AKT1,DHFR,A549,0
CDKN2A,TSC1,A549,0
PFKL,PKLR,A549,0
LDHA,PFKM,A549,0
ALDOB,PKM,A549,0
ERBB2,VEGFA,A549,0
HK1,LDHAL6B,A549,0
FLT3,HDAC6,A549,0
LDHB,PDHB,A549,0
PBRM1,VHL,A549,0
ABL1,ATM,A549,0
GAPDHS,PDHX,A549,0
GOT2,MDH1,A549,0
ALDOB,PGAM2,A549,0
BCL2,MSH6,A549,0
HK2,HKDC1,A549,0
CDK10,CDK11B,A549,0
JAK2,TYMS,A549,0
CDK9,CHEK2,A549,0
MDH1,PGLS,A549,0
PACSIN1,PACSIN3,A549,0
CASP1,CASP4,A549,0
BCL2,RB1,A549,0
ENO3,PFKL,A549,0
BCL2L10,UBC,A549,0
PRKDC,PTEN,A549,0
GATA3,MLH1,A549,0
LDHC,PGAM2,A549,0
AKT1,ATM,A549,0
KCNS1,KCNS3,A549,0
HDAC1,MTOR,A549,1
ME2,PDHB,A549,0
PGAM2,PGK1,A549,0
ME1,PFKL,A549,0
PFKP,TKT,A549,0
NCOA1,NCOA2,A549,0
ARID1A,CDK4,A549,0
BIK,BOK,A549,0
MAP2K1,TSC1,A549,0
DLD,ME1,A549,0
FGFR2,WEE1,A549,0
BCL2A1,PARP2,A549,0
CDKN1B,MAP2K1,A549,0
FGFR2,HSP90AA1,A549,0
HK3,ME1,A549,0
GAPDHS,RPIA,A549,0
BCL2L12,BCL2L14,A549,0
KDM6A,PBRM1,A549,0
ARID1A,ROR1,A549,0
CHEK2,UBC,A549,0
PTEN,SMAD4,A549,0
ARID2,CDK9,A549,1
RB1,TYMS,A549,0
CASP8,CDK9,A549,0
BRAF,RRM2,A549,0
EGFR,KIT,A549,0
MAP2K2,MAP2K7,A549,0
FBP2,TALDO1,A549,0
GATA3,PARP1,A549,0
PRPS1L1,PRPSAP1,A549,0
CHEK1,SMARCA4,A549,0
LDHAL6B,TKT,A549,0
CDK9,SMARCB1,A549,0
PRKDC,TYMS,A549,1
ABL1,JAK2,A549,0
PTEN,TP53,A549,0
ARID1A,CASP8,A549,0
ATP1A3,ATP4A,A549,0
ADA,SMARCA4,A549,0
GAPDH,PKLR,A549,0
MDH1,PGAM1,A549,0
MDH2,PDHA2,A549,0
BCL2,BCL2L1,A549,0
CDK6,SMARCB1,A549,0
MTOR,SMARCB1,A549,0
ACAA2,ACAT2,A549,0
PKLR,RPIA,A549,0
GZMB,GZMM,A549,0
JAK2,RUNX1,A549,0
GOT2,PDHA1,A549,0
IGF1R,VHL,A549,0
PIK3CA,SRC,A549,0
NF1,SMARCB1,A549,0
FNTA,MAP3K1,A549,0
ALDOC,FBP1,A549,0
BCL2L2,MAP2K1,A549,0
BRAF,PRKDC,A549,0
BCL2L14,BNIP3,A549,0
ATM,ROR1,A549,0
HDAC6,MLH1,A549,0
PRKDC,SMO,A549,0
APC,DHFR,A549,1
GAPDH,PDHB,A549,0
FGFR2,MAP3K1,A549,0
AURKC,PLK4,A549,0
PGAM1,PGAM2,A549,0
ALK,SMARCA4,A549,0
ILF3,STRBP,A549,0
HK3,PKLR,A549,0
CDH1,HSP90AA1,A549,0
CDK6,ROR1,A549,0
CHUK,IKBKB,A549,0
BID,BIK,A549,0
HK3,PGD,A549,0
GALNS,STS,A549,0
CDK4,NF1,A549,0
CFD,GZMM,A549,0
PGK1,RPIA,A549,0
ALK,HDAC6,A549,0
CDK6,RPS6KB1,A549,0
ALDOC,LDHA,A549,0
HDAC6,SETD2,A549,0
CASP8,PIK3CA,A549,0
BCL2L14,BMF,A549,0
CHEK2,KDM6A,A549,0
HDAC6,TSC1,A549,0
KCNG1,KCNG4,A549,0
ENO2,PKLR,A549,0
SMO,VEGFA,A549,0
CALM2,CALM3,A549,0
MLH1,PDGFRA,A549,0
DHFR,JAK2,A549,0
BRCA2,MTOR,A549,1
NF1,PBRM1,A549,0
CCND2,CCND3,A549,0
CDK4,MAP3K1,A549,0
PDGFRA,SMO,A549,0
BRCA2,HSP90AA1,A549,0
CDKN1B,CHEK1,A549,0
KIT,PDGFRB,A549,0
CUL3,CUL4B,A549,0
BCL2L1,UBB,A549,0
CHEK2,HDAC1,A549,0
KCNN3,KCNN4,A549,0
MAP2K1,RUNX1,A549,0
DLAT,PFKP,A549,0
BRCA2,HDAC6,A549,0
GAPDH,LDHAL6B,A549,0
CDK6,MTOR,A549,0
DLAT,PGAM2,A549,0
HSPA12A,HSPA12B,A549,0
LDHAL6B,LDHB,A549,0
ATM,FLT3,A549,0
PLXNA3,PLXNB1,A549,0
ABL1,VHL,A549,0
MAP3K1,ROR1,A549,0
ERBB2,JAK2,A549,0
BRAF,CHEK2,A549,0
DLD,FBP2,A549,0
ARID2,WEE1,A549,0
HK3,HKDC1,A549,0
AKT1,CHEK1,A549,0
ERBB2,PRKDC,A549,0
MSH6,PDGFRA,A549,0
ALDOC,MDH2,A549,0
PIK3CA,RRM2,A549,0
MDH2,PKM,A549,0
FBP2,LDHC,A549,0
FLT3,MET,A549,0
AKT1,MAP2K1,A549,0
FLT3,MSH6,A549,0
BCL2A1,MAP2K1,A549,0
PDHB,TKT,A549,0
APC,SRC,A549,0
ALK,FNTA,A549,0
ADA,HSP90AA1,A549,0
MAP3K1,TYMS,A549,0
ME2,TALDO1,A549,0
HDAC1,KDM6A,A549,0
CHEK1,MLH1,A549,0
CASP8,IGF1R,A549,0
KIT,PBRM1,A549,0
MAP3K1,RUNX1,A549,1
DLD,LDHC,A549,0
ARID2,VEGFA,A549,0
H6PD,PKLR,A549,0
DAPK2,STK17A,A549,0
BAK1,BCL2L14,A549,0
UBE2D3,UBE2D4,A549,0
CASP8,GATA3,A549,0
CDK6,ERBB2,A549,1
GATA3,NF1,A549,0
MDH2,ME1,A549,0
HDAC6,RRM2,A549,0
ME2,PFKP,A549,0
ADA,FGFR2,A549,0
ATM,PARP1,A549,0
BCL2L1,MCL1,A549,0
APC,PDGFRA,A549,1
CTSD,REN,A549,0
DAPK1,STK17A,A549,0
RB1,TP53,A549,0
BCL2,BRCA1,A549,0
ENO2,PDHA1,A549,0
PIK3R1,SMARCB1,A549,0
GOT1,PDHX,A549,0
CDH1,MLH1,A549,0
PSMB10,PSMB7,A549,0
ERBB2,RRM2,A549,1
MAP2K1,MAP3K1,A549,0
BCL2L2,UBC,A549,0
FBP2,LDHB,A549,0
MTOR,PDGFRA,A549,0
CDK4,CHEK2,A549,0
PLCB2,PLCB4,A549,0
BRCA1,UBC,A549,0
MLH1,TYMS,A549,0
ARID2,IGF1R,A549,0
ALDOC,ME1,A549,0
PLXNA1,PLXNA4,A549,0
ATP2B1,ATP2B3,A549,0
MSH6,PARP1,A549,0
NME5,NME6,A549,0
PARP1,VHL,A549,0
ADA,RPS6KB1,A549,0
PFKL,RPIA,A549,0
ALDOC,GOT1,A549,0
HDAC1,MAP3K1,A549,0
UBE2N,UBE2NL,A549,0
IGF1R,KDM6A,A549,0
FGFR2,KDM6A,A549,0
PRKDC,RB1,A549,0
FGFR3,SMARCA4,A549,1
ALDOC,PGAM1,A549,0
HDAC6,VEGFA,A549,0
CASP8,VEGFA,A549,0
EPHA1,EPHA4,A549,0
GZMA,GZMH,A549,0
BAK1,BOK,A549,0
HDAC6,PDGFRA,A549,0
AKT2,SGK1,A549,0
BCL2,TSC1,A549,0
FBP1,ME2,A549,0
BCL2,SMAD4,A549,0
HSP90AA1,SMARCA4,A549,0
APC,PRKDC,A549,0
BRD4,JAK2,A549,0
GOT1,MDH1,A549,0
CHEK2,MAP2K2,A549,0
H6PD,MDH1,A549,0
PTEN,RUNX1,A549,0
G6PD,PGK1,A549,0
SIRT6,SIRT7,A549,0
ALDOB,PFKL,A549,0
BTK,EGFR,A549,1
GATA3,VHL,A549,0
BRAF,BRD4,A549,0
DHFR,PRKDC,A549,0
G6PD,PDHA2,A549,0
ALK,WEE1,A549,0
ENO3,LDHB,A549,0
PDHB,PKLR,A549,0
DLD,PFKM,A549,0
CHEK2,PIK3R1,A549,0
HDAC6,MAP2K1,A549,0
GATA3,VEGFA,A549,0
CKS1B,CKS2,A549,0
PFKP,RPIA,A549,0
GOT1,PGAM2,A549,0
PSMB11,PSMB8,A549,0
CHEK2,VEGFA,A549,0
PIK3R1,WEE1,A549,0
BNIP3L,PMAIP1,A549,0
ENO3,PGD,A549,0
ATM,CDH1,A549,0
ME1,PGD,A549,0
ENO1,GAPDHS,A549,0
CDH1,ROR1,A549,0
DLD,GAPDHS,A549,0
GOT2,LDHB,A549,0
PIK3CA,TSC1,A549,0
CDK9,KMT2D,A549,0
DLD,PFKL,A549,0
PFKM,TKT,A549,0
SLK,STK24,A549,0
ASMT,ASMTL,A549,0
FGFR2,IGF1R,A549,0
BRAF,TP53,A549,0
KMT2D,SMARCB1,A549,0
PPP2R2B,PPP2R2C,A549,0
DHFR,FGFR3,A549,0
BRAF,FGFR3,A549,0
DLAT,PGK1,A549,0
MAP3K1,RPS6KB1,A549,0
CHEK1,VHL,A549,0
SULT1E1,SULT2B1,A549,0
G6PD,HK1,A549,0
BCL2L1,BRCA2,A549,0
CDKN2A,PRKDC,A549,0
AKT1,MCL1,A549,0
HDAC6,KDM6A,A549,0
PIK3CA,PRKDC,A549,0
LDHC,PGD,A549,0
EGFR,PIK3R1,A549,0
CDKN1B,FGFR3,A549,0
RPS6KB1,WEE1,A549,0
FNTA,RRM2,A549,0
ENO3,PGK2,A549,0
LDHA,PGK2,A549,0
DLAT,RPIA,A549,0
PFKL,RPE,A549,0
SMARCB1,VEGFA,A549,0
CDH1,DHFR,A549,0
HDAC1,SMARCA4,A549,0
KCNA3,KCNC4,A549,0
DHFR,MAP2K1,A549,0
PDHX,RPIA,A549,0
PGD,RPIA,A549,0
DLAT,DLD,A549,0
GAPDH,PDHX,A549,0
BCL2L1,MAPK3,A549,0
HK2,PGAM2,A549,0
KMT2D,RB1,A549,0
CSNK1A1L,TTBK2,A549,0
ABL1,NF1,A549,0
CDK4,JAK2,A549,0
JAK2,NF1,A549,0
BIRC2,XIAP,A549,0
ENO1,PFKM,A549,0
BCL2,MET,A549,0
BTK,SMARCA4,A549,1
JAK2,MET,A549,0
FBP1,PFKM,A549,0
PBRM1,SMO,A549,0
ATM,NF1,A549,0
FBP1,TALDO1,A549,0
FLT3,VEGFA,A549,0
ATM,SMARCB1,A549,0
HSP90AA1,UBB,A549,0
ENO3,PDHA2,A549,0
BMF,BNIP3L,A549,0
AKT2,MAP2K1,A549,0
AKT2,PARP1,A549,0
ATP6V1G2,ATP6V1G3,A549,0
ERBB2,HDAC6,A549,1
FGFR3,MET,A549,0
KCNH1,KCNH5,A549,0
CDK12,CDK9,A549,0
CHEK1,HDAC6,A549,0
PFKP,TPI1,A549,0
DLAT,MDH1,A549,0
PSMA7,PSMA8,A549,0
GAPDHS,PGAM1,A549,0
MSH6,RPS6KB1,A549,0
CDKN2A,SMAD4,A549,0
FNTA,GATA3,A549,0
ABL1,FGFR3,A549,0
TUBB,TUBB2A,A549,0
ALK,PTEN,A549,0
PARP1,RPS6KB1,A549,0
ROR1,VHL,A549,0
ACAT1,ACAT2,A549,0
UBE2N,UBE2T,A549,0
BTK,CHEK1,A549,1
CDK9,MTOR,A549,0
BRAF,PDGFRA,A549,0
H6PD,PDHB,A549,0
DLAT,TALDO1,A549,0
GOT1,TPI1,A549,0
CDKN2A,HDAC1,A549,0
PLXNA1,PLXNA2,A549,0
LDHC,UEVLD,A549,0
PHC1,PHC3,A549,0
LDHC,TALDO1,A549,0
ME2,PGK1,A549,0
CDH1,HDAC6,A549,0
ALK,TSC1,A549,0
FNTA,MTOR,A549,0
ALK,SETD2,A549,0
CDK6,TYMS,A549,0
ME2,PFKL,A549,0
KCNG1,KCNS1,A549,0
FGFR2,PIK3CA,A549,0
ATM,SMO,A549,0
PDHA2,RPIA,A549,0
AKT1,MLH1,A549,0
CALM2,TNNC1,A549,0
PFKL,TALDO1,A549,0
GATA3,SMAD4,A549,0
GOT1,TALDO1,A549,0
MLH1,VEGFA,A549,0
ALK,RRM2,A549,0
BCL2,ERBB2,A549,0
AURKA,AURKB,A549,0
PIK3R1,SRC,A549,0
MLH1,PARP1,A549,0
ARID2,PIK3R1,A549,1
CDK6,HDAC6,A549,0
LDHAL6B,MDH2,A549,0
LDHAL6B,PKM,A549,0
KCNA7,KCND3,A549,0
KDM6A,SMO,A549,0
APC,SMARCA4,A549,0
PARP1,PDGFRA,A549,0
CALM2,CALML3,A549,0
HSP90AA1,PTEN,A549,0
CDH1,CDK6,A549,0
ME2,TKT,A549,0
LDHB,MDH1,A549,0
JAK2,KIT,A549,0
ALDOB,ME1,A549,0
BIRC2,BIRC7,A549,0
ALDOA,LDHB,A549,0
BRD4,KMT2D,A549,0
PGAM2,RPIA,A549,0
PGLS,TPI1,A549,0
ENO3,H6PD,A549,0
BCL2L10,HSP90AA1,A549,0
NF1,SRC,A549,0
ALDOC,ENO3,A549,0
ME2,PDHA1,A549,0
GAPDHS,LDHB,A549,0
GZMB,GZMH,A549,0
DLAT,ENO2,A549,0
CDK2,CDK3,A549,0
AKT1,PBRM1,A549,0
ALDOA,HK2,A549,0
CDK9,RUNX1,A549,0
ENO1,TALDO1,A549,0
MAP3K1,PBRM1,A549,0
ALDOC,LDHAL6B,A549,0
HDAC1,SRC,A549,0
ARID1A,KDM6A,A549,0
AKT2,BCL2,A549,0
DLD,LDHAL6B,A549,0
NUDT11,NUDT4,A549,0
BCL2L2,MAPK3,A549,0
RRM2,SMARCB1,A549,0
PARP1,SRC,A549,0
BRD4,PARP1,A549,0
APC,VEGFA,A549,1
BRAF,FLT3,A549,0
BRCA2,PARP2,A549,0
GAPDHS,PDHA2,A549,0
ALK,APC,A549,1
AKT1,MSH6,A549,0
G6PD,PGAM2,A549,0
CDK4,SMAD4,A549,0
PDHA2,PGK1,A549,0
CDK4,SMARCA4,A549,0
KCNS3,KCNV1,A549,0
ALDOB,FBP2,A549,0
SYK,ZAP70,A549,0
PBRM1,SRC,A549,0
RUNX1,SETD2,A549,0
MAP3K1,PDGFRA,A549,0
PTEN,SRC,A549,0
CHEK2,MET,A549,0
LDHB,PGD,A549,0
BOK,PMAIP1,A549,0
CDK9,CDKN1B,A549,0
LDHB,PDHA2,A549,0
ALK,BCL2,A549,0
CDKN1B,RRM2,A549,0
ABL1,CHEK1,A549,0
AKT1,CDH1,A549,0
BRD4,CHEK1,A549,0
KMT2D,MET,A549,0
AKT2,MTOR,A549,0
IGF1R,VEGFA,A549,0
FGFR3,RPS6KB1,A549,0
CDKN1B,HDAC6,A549,0
PBRM1,TYMS,A549,0
MAP2K2,PARP2,A549,0
FKBP1A,FKBP3,A549,0
BCL2A1,MAPK1,A549,0
KDM6A,PTEN,A549,0
HK3,MDH2,A549,0
FLT3,FNTA,A549,0
ALK,SMAD4,A549,0
MARK3,SIK3,A549,0
EGFR,IGF1R,A549,0
BRD4,DHFR,A549,0
BCL2L2,CHEK2,A549,0
MDH1,PDHA2,A549,0
ATP1A1,ATP4A,A549,0
ERBB2,KMT2D,A549,1
CTSG,GZMH,A549,0
BRD4,CASP8,A549,0
BBC3,BCL2L12,A549,0
BTK,MAP2K1,A549,0
CASP8,FGFR2,A549,0
ALDOA,GOT1,A549,0
ARID1A,CDKN2A,A549,0
BRD4,FGFR2,A549,0
ENO2,PDHX,A549,0
ABR,BCR,A549,0
BRCA2,RRM2,A549,0
FBP1,PGK2,A549,0
KMT2D,PIK3R1,A549,0
CDKN2A,HDAC6,A549,0
IGF1R,TP53,A549,0
MCL1,UBC,A549,0
ALK,ERBB2,A549,0
KCNA1,KCNA7,A549,0
RUNX1,TP53,A549,0
SENP3,SENP5,A549,0
GATA3,RUNX1,A549,0
CDK9,FLT3,A549,0
PTEN,SETD2,A549,0
ALK,NF1,A549,0
EGFR,FGFR3,A549,0
CDKN1B,SMARCA4,A549,0
HK2,PKM,A549,0
CDK9,ROR1,A549,0
FGFR3,PBRM1,A549,0
ABL1,RUNX1,A549,0
ME2,PGLS,A549,0
APC,TYMS,A549,0
APC,SMAD4,A549,0
CHEK2,RB1,A549,0
BMF,PMAIP1,A549,0
BRCA2,PIK3R1,A549,0
FLT3,PDGFRA,A549,0
MAP3K1,TP53,A549,0
KMT2D,TP53,A549,0
ERBB2,RUNX1,A549,0
SEC11A,SEC11C,A549,0
SRPK2,SRPK3,A549,0
HK3,PGAM1,A549,0
BCL2,BCL2L10,A549,0
ARID1A,MET,A549,0
ABL1,SMARCA4,A549,0
CDKN1B,MET,A549,0
BPGM,PGAM4,A549,0
LDHA,RPIA,A549,0
CDC42,RAC1,A549,0
PGAM2,PGK2,A549,0
MLH1,PRKDC,A549,0
ABL1,BCL2,A549,0
PGAM1,RPE,A549,0
HDAC1,MSH6,A549,0
ME2,PGAM1,A549,0
FNTA,PDGFRA,A549,0
CCNB1,CCNB2,A549,0
MAP3K1,VHL,A549,1
BRD4,PIK3R1,A549,0
ARID1A,TP53,A549,0
FBP1,FBP2,A549,0
STAMBP,STAMBPL1,A549,0
GAPDH,MDH1,A549,0
KCNB1,KCNS3,A549,0
BRAF,CDH1,A549,0
HSP90AA1,MLH1,A549,0
TRIM21,TRIM22,A549,0
BTK,VHL,A549,0
BAX,BID,A549,0
APC,HDAC6,A549,1
BCL2,JAK2,A549,0
ATP12A,ATP1A4,A549,0
MAP3K1,PRKDC,A549,0
KDM6A,SETD2,A549,0
KMT2D,MAP3K1,A549,0
MAP2K1,PIK3R1,A549,0
KCNB1,KCNB2,A549,0
ALK,PBRM1,A549,0
ADAM15,ADAM9,A549,0
GAPDHS,MDH2,A549,0
BRCA2,CHEK1,A549,0
ABL1,RB1,A549,0
YWHAH,YWHAZ,A549,0
ABL1,MTOR,A549,0
KMT2D,PARP1,A549,0
MARK2,SIK3,A549,0
BRAF,NF1,A549,0
MET,PTEN,A549,0
CALM2,CALML4,A549,0
BAD,PMAIP1,A549,0
AKT1,BCL2L2,A549,0
CDC25B,CDC25C,A549,0
GATA3,PBRM1,A549,0
ADA,MSH6,A549,0
USP20,USP33,A549,0
KIT,RB1,A549,0
PGD,PKLR,A549,0
ME2,PGD,A549,0
CDKN1B,EGFR,A549,0
MDH2,PFKL,A549,0
ARID2,CASP8,A549,0
ALDOB,G6PD,A549,0
CDH1,KIT,A549,0
LDHA,PDHB,A549,0
ABL1,MLH1,A549,0
CASP8,SETD2,A549,0
FNTA,SMARCB1,A549,0
PIK3CA,ROR1,A549,0
BCL2L11,BNIP3,A549,0
BRAF,BRCA2,A549,0
LDHA,RPE,A549,0
CDKN1B,FGFR2,A549,0
BCL2,PARP1,A549,0
CDH1,VHL,A549,0
CHEK1,MAP2K2,A549,0
BAD,BNIP3L,A549,0
CDH1,VEGFA,A549,0
DHFR,IGF1R,A549,0
HDAC4,HDAC9,A549,0
MLH1,VHL,A549,0
HDAC1,NF1,A549,0
KDM6A,KDM6B,A549,0
AKT1,VEGFA,A549,0
CHEK2,MTOR,A549,0
PRKRA,TARBP2,A549,0
CDKN2A,SETD2,A549,0
ADA,DHFR,A549,0
ARID1A,VHL,A549,0
CHEK2,RRM2,A549,0
GAPDH,H6PD,A549,0
ALDOC,PDHA1,A549,0
NF1,RUNX1,A549,0
KCNG4,KCNV1,A549,0
BCL2L14,BIK,A549,0
CDH1,PDGFRA,A549,0
FNTA,TP53,A549,0
CDKN1B,TYMS,A549,0
KCNG4,KCNS3,A549,0
MTHFD1,MTHFD2,A549,0
RNF113A,RNF113B,A549,0
ADA,MAP2K1,A549,0
CUL1,CUL3,A549,0
MDH2,PFKM,A549,0
AKT1,PTEN,A549,0
DGAT2,MOGAT2,A549,0
BRD4,GATA3,A549,0
APC,SMARCB1,A549,0
BCL2,BCL2A1,A549,0
KMT2D,MSH6,A549,0
RB1,VEGFA,A549,0
MTOR,PIK3CA,A549,1
SRPK1,SRPK2,A549,0
CASP8,RPS6KB1,A549,0
ACAA2,ACAT1,A549,0
LDHC,TKT,A549,0
SMO,TSC1,A549,0
HSP90AA1,KDM6A,A549,0
BCL2,SMO,A549,0
BIK,BNIP3,A549,0
ARID1A,BCL2,A549,0
CDK9,PDGFRA,A549,0
BCL2L10,CHEK1,A549,0
CDK2,CDK4,A549,0
ENO3,FBP1,A549,0
ADA,SMARCB1,A549,0
MLH1,PIK3R1,A549,0
ENO1,PGLS,A549,0
ENO3,HK1,A549,0
PAK1,PAK4,A549,0
APC,VHL,A549,0
CDK4,MTOR,A549,0
G6PD,PGLS,A549,0
BRCA2,TYMS,A549,0
DLD,PGAM2,A549,0
ADA,NF1,A549,0
CDK6,CHEK1,A549,0
FBP1,MDH2,A549,0
STK17A,STK17B,A549,0
HDAC1,RUNX1,A549,0
KCNB2,KCNG3,A549,0
CFD,CTSG,A549,0
TBC1D1,TBC1D4,A549,0
EGFR,MAP2K1,A549,0
ALK,SMO,A549,0
CDK9,WEE1,A549,0
PDHA1,RPE,A549,0
BTK,FGFR2,A549,0
APC,ARID1A,A549,1
BRCA2,KIT,A549,0
CASP8,HDAC1,A549,0
APC,FGFR2,A549,0
CDK6,CDKN1B,A549,0
MSH6,PRKDC,A549,0
ADA,ERBB2,A549,1
PFKL,PFKM,A549,0
BCL2A1,BRCA1,A549,0
BAK1,BAX,A549,0
MET,TYMS,A549,0
RUNX1,VEGFA,A549,0
IGF1R,RRM2,A549,0
DAPK1,DAPK3,A549,0
CDK6,MSH6,A549,0
MAP3K1,PTEN,A549,0
BNIP3,PMAIP1,A549,0
ALK,DHFR,A549,0
AKT1,SRC,A549,0
BCL2L14,PMAIP1,A549,0
PGAM1,PGK2,A549,0
MSH6,TYMS,A549,0
CDK4,RRM2,A549,0
CASP4,CASP5,A549,0
KCNG1,KCNS3,A549,0
ALDOA,G6PD,A549,0
MTHFD1,MTHFD1L,A549,0
FBP2,PDHX,A549,0
ARID1A,CDH1,A549,0
LDHA,PGAM1,A549,0
ALDOB,LDHAL6B,A549,0
GATA3,HSP90AA1,A549,0
H6PD,LDHB,A549,0
DLAT,LDHC,A549,0
LDHAL6A,UEVLD,A549,0
MAP2K1,MLH1,A549,0
BRD4,VHL,A549,0
RRM2,WEE1,A549,0
CDKN1B,HDAC1,A549,0
ABL1,KDM6A,A549,0
PDHX,PGLS,A549,0
MAP2K1,SRC,A549,0
MAP2K2,MAPK3,A549,0
PDHB,PFKL,A549,0
BRD4,VEGFA,A549,0
PDHA1,PGK1,A549,0
ACVR1,BMPR1A,A549,0
ENO1,PDHX,A549,0
LDHAL6B,TALDO1,A549,0
ENO2,MDH2,A549,0
BCL2,BRAF,A549,0
CDKN1B,FLT3,A549,0
MTOR,PARP1,A549,0
CDKN1B,KIT,A549,0
BCL2,EGFR,A549,0
CDKN2A,KIT,A549,0
LDHA,MDH2,A549,0
ATP1A4,ATP4A,A549,0
MDH1,TPI1,A549,0
PGK2,TALDO1,A549,0
CDKN1B,KDM6A,A549,0
CDK9,PARP1,A549,0
HDAC6,SMARCA4,A549,0
EML1,EML4,A549,0
LDHB,PDHA1,A549,0
ENO1,PFKP,A549,0
CASP8,HSP90AA1,A549,0
ARID1A,RUNX1,A549,0
CDK4,TYMS,A549,0
TKTL1,TKTL2,A549,0
MAP2K1,MET,A549,0
EGFR,SMAD4,A549,0
DHFR,PIK3R1,A549,0
MET,PBRM1,A549,0
BRD4,MSH6,A549,0
PBRM1,SMARCB1,A549,0
ALDOB,TALDO1,A549,0
ABL1,KIT,A549,0
ERBB2,PDGFRA,A549,1
LCK,SRC,A549,0
BRCA2,MAP2K2,A549,0
ADA,PBRM1,A549,0
ALDOC,DLD,A549,0
PIK3R1,PRKDC,A549,0
CASP8,PIK3R1,A549,0
CUL4A,CUL4B,A549,0
CASP8,JAK2,A549,0
ATP2B1,ATP2B4,A549,0
ABL1,TYMS,A549,0
FGFR2,FGFR3,A549,0
CDH1,FNTA,A549,0
MAP3K10,MAP3K11,A549,0
GOT1,PGK2,A549,0
LDHB,PFKL,A549,0
DHFR,PTEN,A549,0
MET,VHL,A549,0
KDM6A,ROR1,A549,0
TSC1,WEE1,A549,0
LDHA,TKT,A549,0
BCL2L10,BRCA2,A549,0
BTK,DHFR,A549,0
CHEK2,PDGFRA,A549,0
JAK2,VEGFA,A549,0
SMARCA4,SMO,A549,0
ARID2,BRAF,A549,1
BAX,HRK,A549,0
BCL2A1,UBC,A549,0
BRAF,RPS6KB1,A549,0
BCL2L1,CHEK2,A549,0
BCL2,PDGFRA,A549,0
PDHB,PFKM,A549,0
CTSG,GZMA,A549,0
ARID1A,FNTA,A549,0
BCL2A1,BCL2L10,A549,0
TUBB,TUBB6,A549,0
ENO2,LDHC,A549,0
PIK3R1,VHL,A549,0
CASP8,CHEK2,A549,0
